gene_set,pathway_name,stId,species,entities_found,entities_total,entities_ratio,p_value,fdr,reactions_found,reactions_total,reactions_ratio,token,reactome_browser_url
expression,Ub-specific processing proteases,R-HSA-5689880,Homo sapiens,3,192,0.011859904873679659,0.10150618371914766,0.24794485247861053,3,40,0.0024990628514307135,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5689880&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Regulation of Expression and Function of Type I Classical Cadherins,R-HSA-9764274,Homo sapiens,3,192,0.011859904873679659,0.10150618371914766,0.24794485247861053,5,92,0.005747844558290641,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9764274&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Regulation of CDH1 Expression and Function,R-HSA-9764265,Homo sapiens,3,192,0.011859904873679659,0.10150618371914766,0.24794485247861053,5,92,0.005747844558290641,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9764265&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Meiosis,R-HSA-1500620,Homo sapiens,2,93,0.005744641423188585,0.10214739178597698,0.24794485247861053,8,16,0.0009996251405722854,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1500620&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Protein-protein interactions at synapses,R-HSA-6794362,Homo sapiens,2,93,0.005744641423188585,0.10214739178597698,0.24794485247861053,3,33,0.002061726852430339,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-6794362&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Dopamine clearance from the synaptic cleft,R-HSA-379401,Homo sapiens,1,19,0.0011736364197912164,0.10451213889648436,0.24794485247861053,3,9,0.0005622891415719105,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-379401&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
high_confidence,Intestinal hexose absorption,R-HSA-8981373,Homo sapiens,1,8,0.0004941627030699858,0.0044386833726712815,0.10383242224969058,1,3,0.0001874297138573035,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-8981373&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Intestinal absorption,R-HSA-8963676,Homo sapiens,1,11,0.0006794737167212304,0.006098669131521128,0.10383242224969058,1,6,0.000374859427714607,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-8963676&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,rRNA modification in the mitochondrion,R-HSA-6793080,Homo sapiens,1,17,0.0010500957440237198,0.009411261571689256,0.10383242224969058,1,6,0.000374859427714607,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-6793080&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Mitochondrial mRNA modification,R-HSA-9937008,Homo sapiens,1,29,0.0017913397986286984,0.016007019405768208,0.10383242224969058,1,8,0.0004998125702861427,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9937008&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Phosphate bond hydrolysis by NTPDase proteins,R-HSA-8850843,Homo sapiens,1,34,0.0021001914880474397,0.018743710128724445,0.10383242224969058,2,12,0.000749718855429214,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-8850843&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,rRNA processing in the mitochondrion,R-HSA-8868766,Homo sapiens,1,47,0.0029032058805361664,0.025827469719497897,0.10383242224969058,1,7,0.00043733599900037484,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-8868766&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Cytosolic tRNA aminoacylation,R-HSA-379716,Homo sapiens,1,50,0.003088516894187411,0.027455713638329993,0.10383242224969058,1,21,0.0013120079970011245,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-379716&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Purinergic signaling in leishmaniasis infection,R-HSA-9660826,Homo sapiens,1,54,0.003335598245722404,0.029622942359065818,0.10383242224969058,1,23,0.0014369611395726603,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9660826&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Cell recruitment (pro-inflammatory response),R-HSA-9664424,Homo sapiens,1,54,0.003335598245722404,0.029622942359065818,0.10383242224969058,1,23,0.0014369611395726603,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9664424&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,tRNA Aminoacylation,R-HSA-379724,Homo sapiens,1,68,0.004200382976094879,0.037174477004807804,0.10383242224969058,1,42,0.002624015994002249,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-379724&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Digestion and absorption,R-HSA-8963743,Homo sapiens,1,72,0.004447464327629872,0.039322441596353674,0.10383242224969058,1,30,0.001874297138573035,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-8963743&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,NuRD complex assembly,R-HSA-9937850,Homo sapiens,1,74,0.004571005003397369,0.04039482573755182,0.10383242224969058,1,21,0.0013120079970011245,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9937850&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,"CHD3, CHD4, CHD5 subfamily",R-HSA-9943965,Homo sapiens,1,78,0.004818086354932361,0.04253640233518419,0.10383242224969058,1,25,0.001561914282144196,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9943965&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Signaling by ALK fusions and activated point mutants,R-HSA-9725370,Homo sapiens,1,119,0.007350670208166038,0.06424386463388432,0.10383242224969058,2,63,0.003936023991003373,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9725370&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Signaling by ALK in cancer,R-HSA-9700206,Homo sapiens,1,119,0.007350670208166038,0.06424386463388432,0.10383242224969058,2,71,0.004435836561289516,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9700206&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Platelet degranulation ,R-HSA-114608,Homo sapiens,1,142,0.008771387979492248,0.0762286986886993,0.10383242224969058,1,11,0.0006872422841434462,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-114608&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Nucleotide catabolism,R-HSA-8956319,Homo sapiens,1,144,0.008894928655259744,0.0772643811366851,0.10383242224969058,2,63,0.003936023991003373,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-8956319&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Metabolism of RNA,R-HSA-8953854,Homo sapiens,2,862,0.05324603125579097,0.07953573949725568,0.10383242224969058,5,244,0.015244283393727352,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-8953854&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Response to elevated platelet cytosolic Ca2+,R-HSA-76005,Homo sapiens,1,149,0.009203780344678485,0.07984907307545297,0.10383242224969058,1,14,0.0008746719980007497,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-76005&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,CHD chromatin remodelers,R-HSA-9937848,Homo sapiens,1,165,0.010192105750818458,0.08807689582729006,0.10383242224969058,1,44,0.002748969136573785,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9937848&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,ATP-dependent chromatin remodelers,R-HSA-9932444,Homo sapiens,1,196,0.012106986225214653,0.10383242224969058,0.10383242224969058,1,64,0.003998500562289142,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9932444&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,mRNA Splicing - Major Pathway,R-HSA-72163,Homo sapiens,1,213,0.013157081969238371,0.11236941312226811,0.11236941312226811,3,11,0.0006872422841434462,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72163&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,mRNA Splicing,R-HSA-72172,Homo sapiens,1,224,0.013836555685959602,0.11785475338679141,0.11785475338679141,3,16,0.0009996251405722854,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72172&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,rRNA processing,R-HSA-72312,Homo sapiens,1,252,0.015566125146704553,0.13168171559874398,0.13168171559874398,1,22,0.0013744845682868924,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72312&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Metabolism of nucleotides,R-HSA-15869,Homo sapiens,1,257,0.015874976836123295,0.13413044011999875,0.13413044011999875,2,143,0.008934149693864801,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-15869&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,"Platelet activation, signaling and aggregation",R-HSA-76002,Homo sapiens,1,294,0.01816047933782198,0.1520610545475366,0.1520610545475366,1,119,0.007434711983006373,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-76002&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Parasitic Infection Pathways,R-HSA-9824443,Homo sapiens,1,301,0.018592871703008215,0.15541595529488128,0.15541595529488128,1,95,0.005935274272147945,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9824443&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Leishmania infection,R-HSA-9658195,Homo sapiens,1,301,0.018592871703008215,0.15541595529488128,0.15541595529488128,1,95,0.005935274272147945,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9658195&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Processing of Capped Intron-Containing Pre-mRNA,R-HSA-72203,Homo sapiens,1,317,0.01958119710914819,0.16304003271829748,0.16304003271829748,3,52,0.0032487817068599274,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72203&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Chromatin organization,R-HSA-4839726,Homo sapiens,1,389,0.024028661436778058,0.19659676709669005,0.19659676709669005,1,149,0.009309009121579408,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-4839726&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Translation,R-HSA-72766,Homo sapiens,1,450,0.0277966520476867,0.22408524466786994,0.22408524466786994,1,126,0.007872047982006747,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72766&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Neutrophil degranulation,R-HSA-6798695,Homo sapiens,1,478,0.029526221508431653,0.2364205180493062,0.2364205180493062,1,10,0.0006247657128576784,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-6798695&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Diseases of signal transduction by growth factor receptors and second messengers,R-HSA-5663202,Homo sapiens,1,536,0.03310890110568905,0.26141912182275395,0.26141912182275395,2,516,0.032237910783456204,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5663202&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Hemostasis,R-HSA-109582,Homo sapiens,1,821,0.050713447402557295,0.37399765641185734,0.37399765641185734,1,366,0.022866425090591027,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-109582&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Disease,R-HSA-1643685,Homo sapiens,2,3090,0.19087034406078202,0.535758679313841,0.535758679313841,3,2174,0.13582406597525928,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1643685&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Innate Immune System,R-HSA-168249,Homo sapiens,1,1387,0.08567545864475878,0.553415761477756,0.553415761477756,1,782,0.04885667874547045,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-168249&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Infectious disease,R-HSA-5663205,Homo sapiens,1,1961,0.12113163259003026,0.6871656014469427,0.6871656014469427,1,1225,0.0765337998250656,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5663205&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Metabolism of proteins,R-HSA-392499,Homo sapiens,1,2429,0.15004015071962443,0.7684815013302315,0.7684815013302315,1,929,0.05804073472447832,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-392499&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Immune System,R-HSA-168256,Homo sapiens,1,2810,0.1735746494533325,0.8201822016100793,0.8201822016100793,1,1842,0.11508184430838436,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-168256&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Metabolism,R-HSA-1430728,Homo sapiens,1,3788,0.23398603990363828,0.9091907351374108,0.9091907351374108,2,2392,0.14944395851555667,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1430728&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
